resolution,legacy_undl_id,Geopolitical,Thematic,Action
A/RES/3246(XXIX),651017,Colonial countries;Peoples,Right of peoples to self-determination;Independence;Human rights,Realization;Granting;Guarantee;Observance
A/RES/3254(XXIX),651018,States permanent members of the Security Council; developing countries,military budgets; assistance,reduction; utilization; provision
A/RES/3255(XXIX)[A],651020,,Napalm;Incendiary weapons,Use
A/RES/3255(XXIX)[B],651022,,Napalm;Incendiary weapons;Use,Investigation
A/RES/3289(XXIX),651025,Bermuda;British Virgin Islands;Cayman Islands;Montserrat;Turks and Caicos Islands;United States Virgin Islands,,
A/RES/3290(XXIX),651026,American Samoa;Guam;New Hebrides;Pitcairn;St. Helena;Solomon Islands,,
A/RES/3292(XXIX),651029,Spanish Sahara,,
A/RES/3293(XXIX),651030,Non-Self-Governing Territories,Information,Transmission
A/RES/3295(XXIX),651031,Namibia,,
A/RES/3297(XXIX),651032,Southern Rhodesia,,
A/RES/3298(XXIX),651033,Southern Rhodesia,,
A/RES/3299(XXIX),651034,Southern Rhodesia;Namibia;Territories under Portuguese domination;Southern Africa,Declaration on the Granting of Independence to Colonial Countries and Peoples;Colonial domination;Colonialism;Apartheid;Racial discrimination,Activities;Implementation;Efforts;Elimination
A/RES/3324(XXIX)[B],651038,South Africa,Arms embargo,
A/RES/3324(XXIX)[C],651039,,Political prisoners,Release
A/RES/3324(XXIX)[D],651040,,Apartheid,Programme of work
A/RES/3324(XXIX)[E],651042,South Africa,,
A/RES/3327(XXIX),651045,,United Nations Habitat; Human Settlements,Establishment
A/RES/3328(XXIX),651046,Colonial Countries;Peoples,Declaration;Independence,Implementation;Granting
A/RES/3329(XXIX),651047,,Decolonization,Dissemination of information
A/RES/3331(XXIX)[A],651048,Palestine; Near East,Relief; Works; Refugees,
A/RES/3331(XXIX)[D],651049,Palestine; Near East,Relief; Works; Refugees,
A/RES/3332(XXIX),651050,,International Security,Implementation
A/RES/3333(XXIX),651051,Korea,,
A/RES/3336(XXIX),651053,Arab territories,Permanent sovereignty; National resources,
A/RES/2979(XXVII),651056,Southern Rhodesia;Namibia;Territories under Portuguese domination;Southern Africa,Foreign economic interests;Declaration on the Granting of Independence to Colonial Countries and Peoples;Colonialism;Appartheid;Racial discrimination,Implementation;Efforts;Elimination
A/RES/3257(XXIX),651057,,Nuclear tests; Thermonuclear tests; Comprehensive test ban treaty,Cessation; Conclusion
A/RES/3258(XXIX),651058,Latin America,Prohibition of Nuclear Weapons;Additional Protocol II;Treaty of Tlatelolco,Implementation;Signature;Ratification
A/RES/3259(XXIX)[A],651059,Indian Ocean,Zone of Peace;Declaration,Implementation
A/RES/3261(XXIX)[C],651060,,Disarmament,Adoption
A/RES/3261(XXIX)[D],651061,,Disarmament,General disarmament; Complete disarmament
A/RES/3261(XXIX)[E],651062,,Disarmament,Adoption
A/RES/3349(XXIX),651096,,Charter of the United Nations,Review; Consideration; Suggestion
A/RES/3358(XXIX)[A],651100,,Salaries;Allowances;Staff;Professional categories;Higher categories;Staff Regulations;United Nations,Amendments
A/RES/3359(XXIX)[A],651101,,Budget Appropriations,Revision
A/RES/3262(XXIX),651175,Latin America,Treaty for the Prohibition of Nuclear Weapons; Additional Protocol I; Treaty of Tlatelolco,Implementation; Signature; Ratification
A/RES/3263(XXIX),651176,Middle East,Nuclear-weapon-free zone,Establishment
A/RES/3264(XXIX),651193,,Environment;Climate;Military;International Security;Human Well-being;Health,Prohibition;Maintenance
A/RES/3265(XXIX)[A],651195,South Asia,Nuclear-free zone,Declaration; Establishment
A/RES/3265(XXIX)[B],651196,South Asia,Nuclear-free zone,Declaration; Establishment
A/RES/3148(XXVIII),652180,,Cultural Values,Preservation;Development
A/RES/3149(XXVIII),652181,,Human rights;Scientific and technological developments,Adoption
A/RES/3150(XXVIII),652182,,Scientific and technological developments; Peace; Social development,Use
A/RES/3151(XXVIII)[A],652183,,Trade union; Apartheid,Action
A/RES/3151(XXVIII)[B],652184,,Apartheid,Programme of work
A/RES/3151(XXVIII)[C],652185,,Apartheid,Dissemination of information
A/RES/3151(XXVIII)[D],652186,,Apartheid,Intensification;Co-ordination;Action
A/RES/3151(XXVIII)[E],652187,,Intergovernmental organizations; Non-governmental organizations,Action
A/RES/3151(XXVIII)[F],652188,South Africa,Trust Fund,
A/RES/3151(XXVIII)[G],652189,South Africa,Apartheid,Policy
A/RES/3154(XXVIII)[A],652190,,Atomic Radiation,Effect
A/RES/3154(XXVIII)[B],652191,,Atomic Radiation,Effect
A/RES/3154(XXVIII)[C],652192,,Atomic Radiation,Effect
A/RES/3155(XXVIII),652193,Niue,,
A/RES/3156(XXVIII),652194,American Samoa;Gilbert and Ellice Islands;Guam;New Hebrides;Pitcairn;St. Helena;Seychelles;Solomon Islands,,
A/RES/3157(XXVIII),652195,Bermuda;British Virgin Islands;Cayman Islands;Montserrat;Turks and Caicos Islands;United States Virgin Islands,,
A/RES/3158(XXVIII),652196,Seychelles,,
A/RES/3159(XXVIII),652197,Brunei,,
A/RES/3160(XXVIII),652198,Falkland Islands (Malvinas),,
A/RES/3161(XXVIII),652199,Comoro Archipelago,,
A/RES/3162(XXVIII),652200,Spanish Sahara,,
A/RES/3163(XXVIII),652201,Colonial Countries;Peoples,Declaration;Independence,Implementation;Granting
A/RES/3164(XXVIII),652203,,Decolonization,Dissemination of information
A/RES/3165(XXVIII),652204,Southern Africa,Victims of Colonialism and Apartheid,Support
A/RES/3167(XXVIII),652207,,Natural Resources Exploration,Fund
A/RES/3169(XXVIII),652209,Landlocked Developing Countries,Special Measures; Particular Needs,
A/RES/3171(XXVIII),652210,,Permanent sovereignty; Natural resources,
A/RES/3172(XXVIII),652211,,Development;International Economic Co-operation,Holding;Devotion
A/RES/3175(XXVIII),652213,Arab territories,Permanent sovereignty; Natural resources,
A/RES/3184(XXVIII)[A],652216,,Disarmament,Adoption
A/RES/3215(XXIX),652224,,Trade;Development,Report
A/RES/3055(XXVIII),652233,South Africa,Political prisoners,
A/RES/3061(XXVIII),652235,Portugal;Guinea-Bissau,Illegal occupation;Acts of aggression,
A/RES/3184(XXVIII)[B],652345,,Disarmament,Adoption
A/RES/3184(XXVIII)[C],652346,,Disarmament,Adoption
A/RES/3187(XXVIII),652349,countries victims of expropriation,restitution of works of art; expropriation,restitution
A/RES/3195(XXVIII)[A],652352,,Budget Appropriations;Biennium,
A/RES/3195(XXVIII)[C],652353,,Financing; Appropriations,
A/RES/3196(XXVIII),652354,,Expenses,Resolution
A/RES/3197(XXVIII),652355,,Working Capital Fund,Adoption
A/RES/3198(XXVIII),652357,,Accommodation;Official Travel;United Nations Staff,Standardization
A/RES/3199(XXVIII),652358,,Programme;Budget,Formulation;Review;Approval
A/RES/3240(XXIX)[A],652367,Israel; Occupied Territories,Human Rights,Investigation
A/RES/3063(XXVIII),652401,,Atomic Radiation,Effect
A/RES/2945(XXVII),652402,Southern Rhodesia,,
A/RES/3074(XXVIII),652403,,War Crimes;Crimes against Humanity,International Co-operation;Detection;Arrest;Extradition;Punishment
A/RES/3076(XXVIII),652404,,Napalm;Incendiary weapons,Use
A/RES/3077(XXVIII),652418,,Chemical weapons;bacteriological weapons;biological weapons,
A/RES/3078(XXVIII)[A],652419,,Nuclear tests; Thermonuclear tests,Suspension
A/RES/3078(XXVIII)[B],652420,,Nuclear tests; Thermonuclear tests,Suspension
A/RES/3079(XXVIII),652421,Latin America,Treaty for the Prohibition of Nuclear Weapons; Additional Protocol II,Implementation; Signature; Ratification
A/RES/3080(XXVIII),652423,Indian Ocean,Zone of Peace,Declaration
A/RES/3081(XXVIII),652424,,,
A/RES/3083(XXVIII),652430,,Indexation of prices,Study
A/RES/3092(XXVIII)[A],652431,Israel;Occupied Territories,Human Rights,Investigation
A/RES/3092(XXVIII)[B],652432,Israel;Occupied Territories,Human Rights,Investigation
A/RES/3093(XXVIII)[A],652433,States permanent members of the Security Council; developing countries,military budgets; assistance,reduction; utilization; provision
A/RES/3093(XXVIII)[B],652434,States permanent members of the Security Council; developing countries,military budgets; assistance,reduction; utilization; provision
A/RES/3101(XXVIII),652435,,United Nations Emergency Force,Financing
A/RES/3102(XXVIII),652436,,Human Rights;Armed Conflicts,Respect
A/RES/3103(XXVIII),652437,,Legal status; Combatants; Colonial domination; Alien domination; Racist regimes,Struggle
A/RES/3110(XXVIII),652439,Non-Self-Governing Territories,Information,Transmission
A/RES/3111(XXVIII),652440,Namibia,,
A/RES/3112(XXVIII),652441,Namibia,United Nations Fund,
A/RES/3089(XXVIII)[C],652442,Palestine; Near East,Relief; Works Agency; Refugees,
A/RES/3089(XXVIII)[D],652443,Palestine; Near East,Relief; Works Agency; Refugees,
A/RES/3113(XXVIII),652531,Territories under Portuguese administration,,
A/RES/3114(XXVIII),652532,Mozambique,Massacres,Establishment; Inquiry
A/RES/3115(XXVIII),652533,Southern Rhodesia,,
A/RES/3116(XXVIII),652534,Southern Rhodesia,,Resolution
A/RES/3117(XXVIII),652535,Southern Rhodesia;Namibia;Territories under Portuguese domination;Southern Africa,Declaration on the Granting of Independence to Colonial Countries and Peoples;Colonial domination;Colonialism;Apartheid;Racial discrimination,Activities;Implementation;Efforts;Elimination
A/RES/3118(XXVIII),652536,Colonial Countries;Peoples,Declaration;Independence,Implementation
A/RES/3119(XXVIII),652537,Southern Africa,Educational and Training Programme,
A/RES/3122(XXVIII),652538,,United Nations Capital Development Fund,
A/RES/3129(XXVIII),652539,States,Environment;Natural Resources,Co-operation
A/RES/3130(XXVIII),652540,,Multilateral financing; Housing; Human settlements,Governing
A/RES/3136(XXVIII),652541,,Human Rights,Creation
A/RES/2980(XXVII),652619,Colonial Countries;Peoples,Declaration;Independence,Implementation
A/RES/2981(XXVII),652620,Southern Africa,Educational and Training Programme,
A/RES/2983(XXVII),652621,Spanish Sahara,,
A/RES/2984(XXVII),652622,American Samoa;Bahamas;Bermuda;British Virgin Islands;Brunei;Cayman Islands;Cocos (Keeling) Islands;Gilbert and Ellice Islands;Guam;Montserrat;New Hebrides;Pitcairn;St. Helena;Seychelles;Solomon Islands;Turks and Caicos Islands;United States Virgin Islands,,
A/RES/2985(XXVII),652623,Seychelles,,
A/RES/2986(XXVII),652624,Niue;Tokelau Islands,,
A/RES/2987(XXVII),652625,Antigua;Dominica;Grenada;St. Kitts-Nevis-Anguilla;St. Lucia;St. Vincent,,
A/RES/2991(XXVII),652627,,Security Council,Report
A/RES/2992(XXVII),652628,Indian Ocean,Zone of Peace,Declaration
A/RES/2993(XXVII),652629,,Declaration; International Security,Implementation; Strengthening
A/RES/2996(XXVII),652657,States,Environment,Responsibility
A/RES/3005(XXVII),652670,Israel;Occupied Territories,Human Rights,Investigation
A/RES/3009(XXVII),652671,United Nations,Employment;Women;Senior positions;Professional positions;Secretariats;Organizations;United Nations system,
A/RES/3011(XXVII),652672,,Capital punishment,
A/RES/3012(XXVII),652673,,Narcotics Control,Assistance
A/RES/3013(XXVII),652674,,Drug Abuse Control;International Instruments,
A/RES/3014(XXVII),652675,,Drug Abuse Control,Programme
A/RES/3016(XXVII),652676,developing countries,permanent sovereignty; natural resources,
A/RES/3017(XXVII),652677,Developing countries;Developed countries,Trained personnel,Outflow
A/RES/3018(XXVII),652678,developing countries,mass poverty;unemployment,
A/RES/3019(XXVII),652679,,Population Activities,Fund
A/RES/3022(XXVII),652683,,Youth; International Youth Organizations,Communication
A/RES/3027(XXVII),652685,,Religious Intolerance,Elimination
A/RES/2908(XXVII),652739,Colonial Countries;Colonial Peoples,Declaration;Independence,Implementation;Granting
A/RES/2916(XXVII),652756,States,Artificial Earth Satellites;Direct Television Broadcasting,Preparation;Convention;Use
A/RES/2918(XXVII),652923,Territories under Portuguese administration,,
A/RES/2923(XXVII)[A],652924,,Maltreatment; Torture; Prisoners; Detainees,
A/RES/2923(XXVII)[B],652926,South Africa,Trust Fund,
A/RES/2923(XXVII)[C],652928,,Apartheid,Programme of work
A/RES/2923(XXVII)[D],652934,,Apartheid,Dissemination of information
A/RES/2923(XXVII)[E],652938,South Africa,Apartheid,
A/RES/2923(XXVII)[F],652942,,Trade Unions;Apartheid,Conference
A/RES/2930(XXVII),652945,,World Disarmament,Conference
A/RES/2931(XXVII),652946,Non-Nuclear-Weapon States,Implementation; Results; Conference,
A/RES/2926(XXVII),652951,,International Law,Report
A/RES/2932(XXVII)[A],652957,,Disarmament,Adoption
A/RES/2932(XXVII)[B],652960,,Disarmament,Adoption
A/RES/2933(XXVII),652964,,Chemical weapons;bacteriological weapons;biological weapons,
A/RES/2934(XXVII)[A],652967,,Nuclear tests;Thermonuclear tests,Suspension
A/RES/2934(XXVII)[B],652976,,Nuclear tests; Thermonuclear tests,Suspension
A/RES/2934(XXVII)[C],652984,,Nuclear tests; Thermonuclear tests,Suspension
A/RES/2935(XXVII),652987,Latin America,Treaty for the Prohibition of Nuclear Weapons; Additional Protocol II; Treaty of Tlatelolco,Implementation; Signature; Ratification
A/RES/2936(XXVII),652993,,International Relations;Use of Force;Nuclear Weapons,Non-use;Prohibition
A/RES/2946(XXVII),653011,Southern Rhodesia,,
A/RES/2948(XXVII),653473,,Credentials,Adoption
A/RES/2949(XXVII),653984,Middle East,,
A/RES/2955(XXVII),653985,colonial countries;peoples,right of peoples to self-determination;independence;human rights,realization;granting;guarantee;observance
A/RES/2959(XXVII),653992,,Natural Disaster;Disaster Situations,Assistance
A/RES/2961(XXVII)[A],653994,,United Nations,Apportionment; Assessment
A/RES/2961(XXVII)[B],653996,,United Nations,Apportionment; Assessment
A/RES/2961(XXVII)[C],653999,,United Nations,Apportionment; Assessment
A/RES/2961(XXVII)[D],654001,,United Nations,Apportionment; Assessment
A/RES/2963(XXVII)[C],654009,Palestine; Near East,Relief; Works Agency; Refugees,
A/RES/2963(XXVII)[D],654010,Palestine; Near East,Relief; Works; Refugees,
A/RES/2963(XXVII)[E],654011,Palestine; Near East,Relief; Works; Refugees,
A/RES/2813(XXVI),654251,,United Nations Development Programme,Enlargement
A/RES/2752(XXVI),654299,Bahrain,Membership,Admission
A/RES/2753(XXVI),654301,Qatar,Membership,Admission
A/RES/2754(XXVI),654312,Oman,Membership,Admission
A/RES/2758(XXVI),654350,People's Republic of China,Lawful rights; United Nations,Restoration
A/RES/2764(XXVI),654352,South Africa,Apartheid,Policy
A/RES/2765(XXVI),654357,Southern Rhodesia,,Resolution
A/RES/2770(XXVI),654360,,Youth; Social Development,Participation
A/RES/2771(XXVI),654365,,World social situation,
A/RES/2774(XXVI),654368,South Africa,Trust Fund,
A/RES/2775(XXVI)[A],654375,,Arms embargo,
A/RES/2775(XXVI)[B],654376,,Apartheid;Educational Material,
A/RES/2775(XXVI)[C],654378,,Apartheid,Programme of work
A/RES/2775(XXVI)[D],654379,,Apartheid; Sports,Resolution
A/RES/2775(XXVI)[E],654382,Bantustans,Establishment,
A/RES/2775(XXVI)[F],654384,South Africa,Apartheid,Policy
A/RES/2775(XXVI)[G],654386,,Apartheid,Dissemination of information
A/RES/2775(XXVI)[H],654387,South Africa,Apartheid,Policy
A/RES/2777(XXVI),654391,,International Liability; Damage; Space Objects,Convention
A/RES/2784(XXVI),654404,,Racial Discrimination,Elimination
A/RES/2785(XXVI),654405,,Racism;Racial Discrimination,Action;Combat
A/RES/2786(XXVI),654406,,Crime of apartheid,Suppression; Punishment
A/RES/2787(XXVI),654407,colonial countries;peoples,right of peoples to self-determination;independence;human rights,realization;granting;guarantee;observance
A/RES/2792(XXVI)[C],654408,Palestine; Near East,Relief; Works Agency; Refugees,
A/RES/2792(XXVI)[D],654409,Palestine; Near East,Relief; Works; Refugees,
A/RES/2793(XXVI),654410,,,
A/RES/2792(XXVI)[E],654411,Palestine; Near East,Relief; Works; Refugees,
A/RES/2794(XXVI),654412,United Arab Emirates,Membership,Admission
A/RES/2795(XXVI),654413,Territories under Portuguese administration,,
A/RES/2796(XXVI),654414,Southern Rhodesia,,Resolution
A/RES/2799(XXVI),654415,Middle East,,
A/RES/2800(XXVI),654416,,International Development Strategy; United Nations Development Decade,Dissemination of Information; Mobilization of Public Opinion; Review; Appraisal; Implementation
A/RES/2825(XXVI)[B],654417,,Disarmament,Adoption
A/RES/2825(XXVI)[C],654418,,Disarmament,Adoption
A/RES/2826(XXVI),654419,,Bacteriological Weapons;Biological Weapons;Toxin Weapons,Prohibition;Development;Production;Stockpiling;Destruction
A/RES/2827(XXVI)[A],654420,,Chemical weapons;bacteriological weapons;Biological weapons,
A/RES/2827(XXVI)[B],654421,,Chemical weapons;bacteriological weapons;Biological weapons,
A/RES/2828(XXVI)[A],656350,,Nuclear tests; Thermonuclear tests,Suspension
A/RES/2697(XXV),656463,,Charter of the United Nations,Review
