,undl_id,undl_link,resolution,subject_list,matching_subjects,non_matching_subjects,match_type
5121,3894866,https://digitallibrary.un.org/record/3894866,A/RES/75/183,"['HUMAN RIGHTS ADVANCEMENT', 'CAPITAL PUNISHMENT']","['HUMAN RIGHTS ADVANCEMENT', 'CAPITAL PUNISHMENT']",[],all_match
5122,3894868,https://digitallibrary.un.org/record/3894868,A/RES/75/189,"['HUMAN RIGHTS ADVANCEMENT', 'SUMMARY EXECUTIONS']","['HUMAN RIGHTS ADVANCEMENT', 'SUMMARY EXECUTIONS']",[],all_match
5123,3894869,https://digitallibrary.un.org/record/3894869,A/RES/75/182,"['HUMAN RIGHTS ADVANCEMENT', 'RIGHT TO DEVELOPMENT']","['HUMAN RIGHTS ADVANCEMENT', 'RIGHT TO DEVELOPMENT']",[],all_match
5124,3895363,https://digitallibrary.un.org/record/3895363,A/RES/75/213,"['2030 AGENDA', 'PROGRAMME IMPLEMENTATION']",['PROGRAMME IMPLEMENTATION'],['2030 AGENDA'],partial_match
5125,3895364,https://digitallibrary.un.org/record/3895364,A/RES/75/211,['SUSTAINABLE DEVELOPMENT'],['SUSTAINABLE DEVELOPMENT'],[],all_match
5126,3895365,https://digitallibrary.un.org/record/3895365,A/RES/75/204,['DEVELOPMENT FINANCE'],['DEVELOPMENT FINANCE'],[],all_match
5127,3895366,https://digitallibrary.un.org/record/3895366,A/RES/75/209,['SUSTAINABLE DEVELOPMENT'],['SUSTAINABLE DEVELOPMENT'],[],all_match
5128,3895367,https://digitallibrary.un.org/record/3895367,A/RES/75/203,['INTERNATIONAL TRADE'],['INTERNATIONAL TRADE'],[],all_match
5129,3895466,https://digitallibrary.un.org/record/3895466,A/RES/75/236,"['TERRITORIES OCCUPIED BY ISRAEL', 'NATURAL RESOURCES']","['TERRITORIES OCCUPIED BY ISRAEL', 'NATURAL RESOURCES']",[],all_match
5130,3895469,https://digitallibrary.un.org/record/3895469,A/RES/75/222,['STORMS'],['STORMS'],[],all_match
5131,3895470,https://digitallibrary.un.org/record/3895470,A/RES/75/225,"['GLOBALIZATION', 'INTERDEPENDENCE']","['GLOBALIZATION', 'INTERDEPENDENCE']",[],all_match
5132,3895472,https://digitallibrary.un.org/record/3895472,A/RES/75/232,['RURAL POVERTY'],['RURAL POVERTY'],[],all_match
5133,3895473,https://digitallibrary.un.org/record/3895473,A/RES/75/226,['MIGRATION'],['MIGRATION'],[],all_match
5134,3895476,https://digitallibrary.un.org/record/3895476,A/RES/75/233,"['OPERATIONAL ACTIVITIES', 'UN SYSTEM']",['OPERATIONAL ACTIVITIES'],['UN SYSTEM'],partial_match
5135,3896178,https://digitallibrary.un.org/record/3896178,A/RES/75/250A,"['UN INTERIM FORCE IN LEBANON', 'FINANCING']",['FINANCING'],['UN INTERIM FORCE IN LEBANON'],partial_match
5136,3896179,https://digitallibrary.un.org/record/3896179,A/RES/75/254A-C,"['UN', 'BUDGET (2021)']",[],"['UN', 'BUDGET (2021)']",no_match
5137,3896180,https://digitallibrary.un.org/record/3896180,A/RES/75/240,"['INFORMATION', 'INTERNATIONAL SECURITY']","['INFORMATION', 'INTERNATIONAL SECURITY']",[],all_match
5138,3896181,https://digitallibrary.un.org/record/3896181,A/RES/75/238,"['HUMAN RIGHTS', 'REPORTS', 'HUMAN RIGHTS', 'MYANMAR']","['HUMAN RIGHTS', 'HUMAN RIGHTS', 'MYANMAR']",['REPORTS'],partial_match
5139,3896182,https://digitallibrary.un.org/record/3896182,A/RES/75/239,['LAW OF THE SEA'],['LAW OF THE SEA'],[],all_match
5140,3896183,https://digitallibrary.un.org/record/3896183,A/RES/75/237,"['RACIAL DISCRIMINATION', 'PROGRAMMES OF ACTION']","['RACIAL DISCRIMINATION', 'PROGRAMMES OF ACTION']",[],all_match
5141,3897076,https://digitallibrary.un.org/record/3897076,A/RES/75/254[C],"['UN', 'BUDGET (2021)']",[],"['UN', 'BUDGET (2021)']",no_match
5142,3897077,https://digitallibrary.un.org/record/3897077,A/RES/75/254[A],"['UN', 'BUDGET (2021)']",[],"['UN', 'BUDGET (2021)']",no_match
5143,3897078,https://digitallibrary.un.org/record/3897078,A/RES/75/254[B],"['UN', 'BUDGET (2021)']",[],"['UN', 'BUDGET (2021)']",no_match
5144,3902234,https://digitallibrary.un.org/record/3902234,A/RES/75/260,"['HIV/AIDS', 'DECLARATIONS']","['HIV/AIDS', 'DECLARATIONS']",[],all_match
5145,3903150,https://digitallibrary.un.org/record/3903150,A/RES/75/265,"['ORGANISATION FOR THE PROHIBITION OF CHEMICAL WEAPONS', 'UN']",[],"['ORGANISATION FOR THE PROHIBITION OF CHEMICAL WEAPONS', 'UN']",no_match
5146,3926467,https://digitallibrary.un.org/record/3926467,A/RES/75/277,['RESPONSIBILITY TO PROTECT'],['RESPONSIBILITY TO PROTECT'],[],all_match
5147,3928346,https://digitallibrary.un.org/record/3928346,A/RES/75/284,"['HIV/AIDS', 'DECLARATIONS']","['HIV/AIDS', 'DECLARATIONS']",[],all_match
5148,3929264,https://digitallibrary.un.org/record/3929264,A/RES/75/285,['ORGANIZATION FOR DEMOCRACY AND ECONOMIC DEVELOPMENT - GUAM'],[],['ORGANIZATION FOR DEMOCRACY AND ECONOMIC DEVELOPMENT - GUAM'],no_match
5149,3929594,https://digitallibrary.un.org/record/3929594,A/RES/75/287,['ARMED CONFLICTS PREVENTION'],[],['ARMED CONFLICTS PREVENTION'],no_match
5150,3929865,https://digitallibrary.un.org/record/3929865,A/RES/75/289,"['CUBA', 'UNITED STATES']","['CUBA', 'UNITED STATES']",[],all_match
5151,3930118,https://digitallibrary.un.org/record/3930118,A/RES/75/290A,"['UN CONFERENCES', 'MILLENNIUM SUMMIT', 'CONFERENCES']",['CONFERENCES'],"['UN CONFERENCES', 'MILLENNIUM SUMMIT']",partial_match
5152,3930612,https://digitallibrary.un.org/record/3930612,A/RES/75/250B,"['UN INTERIM FORCE IN LEBANON', 'FINANCING']",['FINANCING'],['UN INTERIM FORCE IN LEBANON'],partial_match
5153,3949878,https://digitallibrary.un.org/record/3949878,A/RES/76/11,['MIDDLE EAST SITUATION'],['MIDDLE EAST SITUATION'],[],all_match
5154,3949881,https://digitallibrary.un.org/record/3949881,A/RES/76/10,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
5155,3949882,https://digitallibrary.un.org/record/3949882,A/RES/76/12,['MIDDLE EAST SITUATION'],['MIDDLE EAST SITUATION'],[],all_match
5156,3950466,https://digitallibrary.un.org/record/3950466,A/RES/76/48,"['NUCLEAR DISARMAMENT', 'DECLARATIONS']","['NUCLEAR DISARMAMENT', 'DECLARATIONS']",[],all_match
5157,3950467,https://digitallibrary.un.org/record/3950467,A/RES/76/50,"['ARMS TRANSFERS', 'TREATIES']","['ARMS TRANSFERS', 'TREATIES']",[],all_match
5158,3950468,https://digitallibrary.un.org/record/3950468,A/RES/76/51,"['FISSIONABLE MATERIALS', 'TREATIES']","['FISSIONABLE MATERIALS', 'TREATIES']",[],all_match
5159,3950469,https://digitallibrary.un.org/record/3950469,A/RES/76/47,['CLUSTER MUNITIONS'],['CLUSTER MUNITIONS'],[],all_match
5160,3950470,https://digitallibrary.un.org/record/3950470,A/RES/76/65,"['MEDITERRANEAN REGION', 'REGIONAL SECURITY']","['MEDITERRANEAN REGION', 'REGIONAL SECURITY']",[],all_match
5161,3950471,https://digitallibrary.un.org/record/3950471,A/RES/76/53,"['NUCLEAR WEAPONS USE', 'UN. INTERNATIONAL COURT OF JUSTICE OPINION']",['NUCLEAR WEAPONS USE'],['UN. INTERNATIONAL COURT OF JUSTICE OPINION'],partial_match
5162,3950472,https://digitallibrary.un.org/record/3950472,A/RES/76/54,"['NUCLEAR WEAPONS', 'ELIMINATION']",['NUCLEAR WEAPONS'],['ELIMINATION'],partial_match
5163,3950473,https://digitallibrary.un.org/record/3950473,A/RES/76/56,"['NUCLEAR WEAPONS USE', 'TREATIES']","['NUCLEAR WEAPONS USE', 'TREATIES']",[],all_match
5164,3950474,https://digitallibrary.un.org/record/3950474,A/RES/76/63,"['MIDDLE EAST', 'NUCLEAR PROLIFERATION']",['MIDDLE EAST'],['NUCLEAR PROLIFERATION'],partial_match
5165,3950475,https://digitallibrary.un.org/record/3950475,A/RES/76/66,"['NUCLEAR WEAPON TESTS', 'TREATIES']","['NUCLEAR WEAPON TESTS', 'TREATIES']",[],all_match
5166,3950476,https://digitallibrary.un.org/record/3950476,A/RES/76/46,['NUCLEAR DISARMAMENT'],['NUCLEAR DISARMAMENT'],[],all_match
5167,3950477,https://digitallibrary.un.org/record/3950477,A/RES/76/44,"['SOUTHERN HEMISPHERE', 'NUCLEAR-WEAPON-FREE ZONES']",['NUCLEAR-WEAPON-FREE ZONES'],['SOUTHERN HEMISPHERE'],partial_match
5168,3950561,https://digitallibrary.un.org/record/3950561,A/RES/76/36,"['NUCLEAR DISARMAMENT', 'CONFERENCES']","['NUCLEAR DISARMAMENT', 'CONFERENCES']",[],all_match
5169,3950562,https://digitallibrary.un.org/record/3950562,A/RES/76/40,"['MULTILATERALISM', 'DISARMAMENT']","['MULTILATERALISM', 'DISARMAMENT']",[],all_match
5170,3950563,https://digitallibrary.un.org/record/3950563,A/RES/76/42,"['CONVENTIONAL ARMS', 'REGIONAL PROGRAMMES']",['REGIONAL PROGRAMMES'],['CONVENTIONAL ARMS'],partial_match
5171,3950564,https://digitallibrary.un.org/record/3950564,A/RES/76/30,"['NUCLEAR WEAPONS', 'HUMANITARIAN CONSEQUENCES']",['NUCLEAR WEAPONS'],['HUMANITARIAN CONSEQUENCES'],partial_match
5172,3950565,https://digitallibrary.un.org/record/3950565,A/RES/76/31,"['NUCLEAR NON-PROLIFERATION', 'INTERNATIONAL OBLIGATIONS']","['NUCLEAR NON-PROLIFERATION', 'INTERNATIONAL OBLIGATIONS']",[],all_match
5173,3950566,https://digitallibrary.un.org/record/3950566,A/RES/76/33,"['NUCLEAR NON-PROLIFERATION', 'TREATY COMPLIANCE']","['NUCLEAR NON-PROLIFERATION', 'TREATY COMPLIANCE']",[],all_match
5174,3950567,https://digitallibrary.un.org/record/3950567,A/RES/76/34,"['NUCLEAR WEAPONS', 'TREATIES']","['NUCLEAR WEAPONS', 'TREATIES']",[],all_match
5175,3950568,https://digitallibrary.un.org/record/3950568,A/RES/76/25,['NUCLEAR-WEAPON-FREE ZONES'],['NUCLEAR-WEAPON-FREE ZONES'],[],all_match
5176,3950569,https://digitallibrary.un.org/record/3950569,A/RES/76/26,"['LANDMINES', 'TREATIES']","['LANDMINES', 'TREATIES']",[],all_match
5177,3950570,https://digitallibrary.un.org/record/3950570,A/RES/76/27,['NUCLEAR NON-PROLIFERATION'],['NUCLEAR NON-PROLIFERATION'],[],all_match
5178,3950571,https://digitallibrary.un.org/record/3950571,A/RES/76/29,"['CHEMICAL WEAPONS', 'TREATIES']","['CHEMICAL WEAPONS', 'TREATIES']",[],all_match
5179,3950572,https://digitallibrary.un.org/record/3950572,A/RES/76/20,"['MIDDLE EAST', 'NUCLEAR-WEAPON-FREE ZONES']","['MIDDLE EAST', 'NUCLEAR-WEAPON-FREE ZONES']",[],all_match
5180,3950573,https://digitallibrary.un.org/record/3950573,A/RES/76/21,"['NON-NUCLEAR-WEAPON STATES', 'SECURITY']",['NON-NUCLEAR-WEAPON STATES'],['SECURITY'],partial_match
5181,3950574,https://digitallibrary.un.org/record/3950574,A/RES/76/23,"['WEAPONS', 'OUTER SPACE']",['OUTER SPACE'],['WEAPONS'],partial_match
5182,3950575,https://digitallibrary.un.org/record/3950575,A/RES/76/17,"['INDIAN OCEAN', 'ZONES OF PEACE']","['INDIAN OCEAN', 'ZONES OF PEACE']",[],all_match
5183,3950576,https://digitallibrary.un.org/record/3950576,A/RES/76/49,"['NUCLEAR DISARMAMENT', 'TREATY COMPLIANCE']","['NUCLEAR DISARMAMENT', 'TREATY COMPLIANCE']",[],all_match
5184,3950786,https://digitallibrary.un.org/record/3950786,A/RES/76/69,['PEACE'],['PEACE'],[],all_match
5185,3950789,https://digitallibrary.un.org/record/3950789,A/RES/76/70,['ARMED CONFLICTS PREVENTION'],[],['ARMED CONFLICTS PREVENTION'],no_match
5186,3950793,https://digitallibrary.un.org/record/3950793,A/RES/76/85,"['NON-SELF-GOVERNING TERRITORIES', 'REPORTS']",['NON-SELF-GOVERNING TERRITORIES'],['REPORTS'],partial_match
5187,3950795,https://digitallibrary.un.org/record/3950795,A/RES/76/86,"['NON-SELF-GOVERNING TERRITORIES', 'ECONOMIC INTERESTS']",['NON-SELF-GOVERNING TERRITORIES'],['ECONOMIC INTERESTS'],partial_match
5188,3950796,https://digitallibrary.un.org/record/3950796,A/RES/76/87,"['DECOLONIZATION', 'UN SYSTEM']",['DECOLONIZATION'],['UN SYSTEM'],partial_match
5189,3950798,https://digitallibrary.un.org/record/3950798,A/RES/76/82,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",[],all_match
5190,3950799,https://digitallibrary.un.org/record/3950799,A/RES/76/81,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",[],all_match
5191,3950802,https://digitallibrary.un.org/record/3950802,A/RES/76/79,"['UNRWA', 'ACTIVITIES']",['ACTIVITIES'],['UNRWA'],partial_match
5192,3950806,https://digitallibrary.un.org/record/3950806,A/RES/76/80,"['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']","['TERRITORIES OCCUPIED BY ISRAEL', 'HUMAN RIGHTS']",[],all_match
5193,3950868,https://digitallibrary.un.org/record/3950868,A/RES/76/77,"['UNRWA', 'ACTIVITIES']",['ACTIVITIES'],['UNRWA'],partial_match
5194,3950870,https://digitallibrary.un.org/record/3950870,A/RES/76/78,"['UNRWA', 'ACTIVITIES']",['ACTIVITIES'],['UNRWA'],partial_match
5195,3950871,https://digitallibrary.un.org/record/3950871,A/RES/76/104,['DECOLONIZATION'],['DECOLONIZATION'],[],all_match
5196,3950872,https://digitallibrary.un.org/record/3950872,A/RES/76/105,['DECOLONIZATION'],['DECOLONIZATION'],[],all_match
5197,3951456,https://digitallibrary.un.org/record/3951456,A/RES/76/175,['HUMAN RIGHTS ADVANCEMENT'],['HUMAN RIGHTS ADVANCEMENT'],[],all_match
5198,3951457,https://digitallibrary.un.org/record/3951457,A/RES/76/178,"['HUMAN RIGHTS', 'REPORTS', 'HUMAN RIGHTS', 'IRAN (ISLAMIC REPUBLIC OF)']","['HUMAN RIGHTS', 'HUMAN RIGHTS', 'IRAN (ISLAMIC REPUBLIC OF)']",['REPORTS'],partial_match
5199,3951458,https://digitallibrary.un.org/record/3951458,A/RES/76/179,"['HUMAN RIGHTS', 'REPORTS', 'HUMAN RIGHTS', 'UKRAINE']","['HUMAN RIGHTS', 'HUMAN RIGHTS', 'UKRAINE']",['REPORTS'],partial_match
5200,3951459,https://digitallibrary.un.org/record/3951459,A/RES/76/162,['HUMAN RIGHTS ADVANCEMENT'],['HUMAN RIGHTS ADVANCEMENT'],[],all_match
5201,3951460,https://digitallibrary.un.org/record/3951460,A/RES/76/163,"['HUMAN RIGHTS ADVANCEMENT', 'RIGHT TO DEVELOPMENT']","['HUMAN RIGHTS ADVANCEMENT', 'RIGHT TO DEVELOPMENT']",[],all_match
5202,3951461,https://digitallibrary.un.org/record/3951461,A/RES/76/165,"['HUMAN RIGHTS ADVANCEMENT', 'DEMOCRACY']","['HUMAN RIGHTS ADVANCEMENT', 'DEMOCRACY']",[],all_match
5203,3951462,https://digitallibrary.un.org/record/3951462,A/RES/76/166,"['HUMAN RIGHTS ADVANCEMENT', 'RIGHT TO FOOD']","['HUMAN RIGHTS ADVANCEMENT', 'RIGHT TO FOOD']",[],all_match
5204,3951463,https://digitallibrary.un.org/record/3951463,A/RES/76/155,"['HUMAN RIGHTS ADVANCEMENT', 'HUMAN RIGHTS INSTITUTIONS', 'SOUTHWEST ASIA AND ARAB COUNTRIES']","['HUMAN RIGHTS ADVANCEMENT', 'HUMAN RIGHTS INSTITUTIONS']",['SOUTHWEST ASIA AND ARAB COUNTRIES'],partial_match
5205,3951464,https://digitallibrary.un.org/record/3951464,A/RES/76/160,['HUMAN RIGHTS ADVANCEMENT'],['HUMAN RIGHTS ADVANCEMENT'],[],all_match
5206,3951465,https://digitallibrary.un.org/record/3951465,A/RES/76/161,"['HUMAN RIGHTS ADVANCEMENT', 'SANCTIONS', 'INTERNATIONAL RELATIONS']","['HUMAN RIGHTS ADVANCEMENT', 'SANCTIONS', 'INTERNATIONAL RELATIONS']",[],all_match
5207,3951466,https://digitallibrary.un.org/record/3951466,A/RES/76/149,"['RACIAL DISCRIMINATION', 'ELIMINATION']",['RACIAL DISCRIMINATION'],['ELIMINATION'],partial_match
5208,3951467,https://digitallibrary.un.org/record/3951467,A/RES/76/150,['SELF-DETERMINATION OF PEOPLES'],['SELF-DETERMINATION OF PEOPLES'],[],all_match
5209,3951468,https://digitallibrary.un.org/record/3951468,A/RES/76/151,"['SELF-DETERMINATION OF PEOPLES', 'MERCENARIES']","['SELF-DETERMINATION OF PEOPLES', 'MERCENARIES']",[],all_match
5210,3951469,https://digitallibrary.un.org/record/3951469,A/RES/76/143,"['UN HIGH COMMISSIONER FOR REFUGEES', 'REPORTS']",[],"['UN HIGH COMMISSIONER FOR REFUGEES', 'REPORTS']",no_match
5211,3951470,https://digitallibrary.un.org/record/3951470,A/RES/76/145,"['UN. HUMAN RIGHTS COUNCIL', 'REPORTS']",[],"['UN. HUMAN RIGHTS COUNCIL', 'REPORTS']",no_match
5212,3951471,https://digitallibrary.un.org/record/3951471,A/RES/76/134,"['SOCIAL DEVELOPMENT', 'CONFERENCES']","['SOCIAL DEVELOPMENT', 'CONFERENCES']",[],all_match
5213,3951510,https://digitallibrary.un.org/record/3951510,A/RES/76/191,['INTERNATIONAL TRADE'],['INTERNATIONAL TRADE'],[],all_match
5214,3951511,https://digitallibrary.un.org/record/3951511,A/RES/76/192,['DEVELOPMENT FINANCE'],['DEVELOPMENT FINANCE'],[],all_match
5215,3951513,https://digitallibrary.un.org/record/3951513,A/RES/76/190,['INTERNATIONAL TRADE'],['INTERNATIONAL TRADE'],[],all_match
5216,3951514,https://digitallibrary.un.org/record/3951514,A/RES/76/225,"['TERRITORIES OCCUPIED BY ISRAEL', 'NATURAL RESOURCES']","['TERRITORIES OCCUPIED BY ISRAEL', 'NATURAL RESOURCES']",[],all_match
5217,3951515,https://digitallibrary.un.org/record/3951515,A/RES/76/199,['SUSTAINABLE DEVELOPMENT'],['SUSTAINABLE DEVELOPMENT'],[],all_match
5218,3951516,https://digitallibrary.un.org/record/3951516,A/RES/76/211,['STORMS'],['STORMS'],[],all_match
5219,3951518,https://digitallibrary.un.org/record/3951518,A/RES/76/219,['RURAL POVERTY'],['RURAL POVERTY'],[],all_match
5220,3951519,https://digitallibrary.un.org/record/3951519,A/RES/76/194,['COMMODITIES'],['COMMODITIES'],[],all_match
5221,3951523,https://digitallibrary.un.org/record/3951523,A/RES/76/200,['SUSTAINABLE DEVELOPMENT'],['SUSTAINABLE DEVELOPMENT'],[],all_match
5222,3952165,https://digitallibrary.un.org/record/3952165,A/RES/76/245,"['UN', 'BUDGET (2022)']",[],"['UN', 'BUDGET (2022)']",no_match
5223,3952166,https://digitallibrary.un.org/record/3952166,A/RES/76/233,['CONVENTIONAL WEAPONS'],['CONVENTIONAL WEAPONS'],[],all_match
5224,3952167,https://digitallibrary.un.org/record/3952167,A/RES/76/234,"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
5225,3952168,https://digitallibrary.un.org/record/3952168,A/RES/76/230,"['DISARMAMENT AGREEMENTS', 'OUTER SPACE']","['DISARMAMENT AGREEMENTS', 'OUTER SPACE']",[],all_match
5226,3952169,https://digitallibrary.un.org/record/3952169,A/RES/76/228,"['HUMAN RIGHTS', 'REPORTS', 'HUMAN RIGHTS', 'SYRIAN ARAB REPUBLIC']","['HUMAN RIGHTS', 'HUMAN RIGHTS', 'SYRIAN ARAB REPUBLIC']",['REPORTS'],partial_match
5227,3952170,https://digitallibrary.un.org/record/3952170,A/RES/76/231,"['OUTER SPACE', 'PRINCIPLES']","['OUTER SPACE', 'PRINCIPLES']",[],all_match
5228,3952171,https://digitallibrary.un.org/record/3952171,A/RES/76/226,"['RACIAL DISCRIMINATION', 'PROGRAMMES OF ACTION']","['RACIAL DISCRIMINATION', 'PROGRAMMES OF ACTION']",[],all_match
5229,3954788,https://digitallibrary.un.org/record/3954788,A/RES/76/72,['LAW OF THE SEA'],['LAW OF THE SEA'],[],all_match
5230,3959039,https://digitallibrary.un.org/record/3959039,A/RES/ES-11/1,"['UKRAINE', 'POLITICAL CONDITIONS']","['UKRAINE', 'POLITICAL CONDITIONS']",[],all_match
5231,3965954,https://digitallibrary.un.org/record/3965954,A/RES/ES-11/2,"['UKRAINE', 'POLITICAL CONDITIONS']","['UKRAINE', 'POLITICAL CONDITIONS']",[],all_match
5232,3967778,https://digitallibrary.un.org/record/3967778,A/RES/ES-11/3,"['UKRAINE', 'POLITICAL CONDITIONS']","['UKRAINE', 'POLITICAL CONDITIONS']",[],all_match
5233,3976352,https://digitallibrary.un.org/record/3976352,A/RES/76/267,['ORGANIZATION FOR DEMOCRACY AND ECONOMIC DEVELOPMENT - GUAM'],[],['ORGANIZATION FOR DEMOCRACY AND ECONOMIC DEVELOPMENT - GUAM'],no_match
5234,3979135,https://digitallibrary.un.org/record/3979135,A/RES/76/290,"['UN INTERIM FORCE IN LEBANON', 'FINANCING']",['FINANCING'],['UN INTERIM FORCE IN LEBANON'],partial_match
5235,3982659,https://digitallibrary.un.org/record/3982659,A/RES/76/300,['HUMAN RIGHTS ADVANCEMENT'],['HUMAN RIGHTS ADVANCEMENT'],[],all_match
5236,3990400,https://digitallibrary.un.org/record/3990400,A/RES/ES-11/4,"['UKRAINE', 'POLITICAL CONDITIONS']","['UKRAINE', 'POLITICAL CONDITIONS']",[],all_match
5237,3993232,https://digitallibrary.un.org/record/3993232,A/RES/77/7,"['CUBA', 'UNITED STATES']","['CUBA', 'UNITED STATES']",[],all_match
5238,3993873,https://digitallibrary.un.org/record/3993873,A/RES/77/10,['AFGHANISTAN SITUATION'],['AFGHANISTAN SITUATION'],[],all_match
5239,3994052,https://digitallibrary.un.org/record/3994052,A/RES/ES-11/5,"['UKRAINE', 'POLITICAL CONDITIONS']","['UKRAINE', 'POLITICAL CONDITIONS']",[],all_match
5240,3995020,https://digitallibrary.un.org/record/3995020,A/RES/77/13,"['COLLECTIVE SECURITY TREATY ORGANIZATION', 'UN']",[],"['COLLECTIVE SECURITY TREATY ORGANIZATION', 'UN']",no_match
5241,3995021,https://digitallibrary.un.org/record/3995021,A/RES/77/19,"['CENTRAL EUROPEAN INITIATIVE', 'UN']",[],"['CENTRAL EUROPEAN INITIATIVE', 'UN']",no_match
5242,3996092,https://digitallibrary.un.org/record/3996092,A/RES/77/24,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
5243,3996093,https://digitallibrary.un.org/record/3996093,A/RES/77/25,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
5244,3996094,https://digitallibrary.un.org/record/3996094,A/RES/77/26,['MIDDLE EAST SITUATION'],['MIDDLE EAST SITUATION'],[],all_match
5245,3996095,https://digitallibrary.un.org/record/3996095,A/RES/77/23,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
5246,3996096,https://digitallibrary.un.org/record/3996096,A/RES/77/22,['PALESTINE QUESTION'],['PALESTINE QUESTION'],[],all_match
5247,3996836,https://digitallibrary.un.org/record/3996836,A/RES/77/96,['DUAL-USE TECHNOLOGY'],['DUAL-USE TECHNOLOGY'],[],all_match
5248,3996837,https://digitallibrary.un.org/record/3996837,A/RES/77/91,"['MIDDLE EAST', 'NUCLEAR PROLIFERATION']",['MIDDLE EAST'],['NUCLEAR PROLIFERATION'],partial_match
5249,3996838,https://digitallibrary.un.org/record/3996838,A/RES/77/93,"['MEDITERRANEAN REGION', 'REGIONAL SECURITY']","['MEDITERRANEAN REGION', 'REGIONAL SECURITY']",[],all_match
5250,3996839,https://digitallibrary.un.org/record/3996839,A/RES/77/94,"['NUCLEAR WEAPON TESTS', 'TREATIES']","['NUCLEAR WEAPON TESTS', 'TREATIES']",[],all_match
5251,3996881,https://digitallibrary.un.org/record/3996881,A/RES/77/66,"['DISARMAMENT', 'GENERAL AND COMPLETE']",['DISARMAMENT'],['GENERAL AND COMPLETE'],partial_match
5252,3996894,https://digitallibrary.un.org/record/3996894,A/RES/77/65,['NUCLEAR DISARMAMENT'],['NUCLEAR DISARMAMENT'],[],all_match
5253,3996895,https://digitallibrary.un.org/record/3996895,A/RES/77/67,['NUCLEAR-WEAPON-FREE ZONES'],['NUCLEAR-WEAPON-FREE ZONES'],[],all_match
5254,3996896,https://digitallibrary.un.org/record/3996896,A/RES/77/63,"['LANDMINES', 'TREATIES']","['LANDMINES', 'TREATIES']",[],all_match
5255,3996897,https://digitallibrary.un.org/record/3996897,A/RES/77/68,"['FISSIONABLE MATERIALS', 'TREATIES']","['FISSIONABLE MATERIALS', 'TREATIES']",[],all_match
5256,3996898,https://digitallibrary.un.org/record/3996898,A/RES/77/62,"['ARMS TRANSFERS', 'TREATIES']","['ARMS TRANSFERS', 'TREATIES']",[],all_match
5257,3996899,https://digitallibrary.un.org/record/3996899,A/RES/77/69,"['ARMS TRANSFERS', 'TRANSPARENCY']",['ARMS TRANSFERS'],['TRANSPARENCY'],partial_match
5258,3996900,https://digitallibrary.un.org/record/3996900,A/RES/77/61,"['CONVENTIONAL ARMS', 'REGIONAL PROGRAMMES']",['REGIONAL PROGRAMMES'],['CONVENTIONAL ARMS'],partial_match
5259,3996901,https://digitallibrary.un.org/record/3996901,A/RES/77/57,"['NUCLEAR WEAPONS USE', 'UN. INTERNATIONAL COURT OF JUSTICE OPINION']",['NUCLEAR WEAPONS USE'],['UN. INTERNATIONAL COURT OF JUSTICE OPINION'],partial_match
5260,3996902,https://digitallibrary.un.org/record/3996902,A/RES/77/58,"['BALLISTIC MISSILES', 'CODES OF CONDUCT']","['BALLISTIC MISSILES', 'CODES OF CONDUCT']",[],all_match
5261,3996903,https://digitallibrary.un.org/record/3996903,A/RES/77/53,"['NUCLEAR WEAPONS', 'HUMANITARIAN CONSEQUENCES']",['NUCLEAR WEAPONS'],['HUMANITARIAN CONSEQUENCES'],partial_match
5262,3996904,https://digitallibrary.un.org/record/3996904,A/RES/77/73,"['CHEMICAL WEAPONS', 'TREATIES']","['CHEMICAL WEAPONS', 'TREATIES']",[],all_match
5263,3996905,https://digitallibrary.un.org/record/3996905,A/RES/77/54,"['NUCLEAR WEAPONS', 'TREATIES']","['NUCLEAR WEAPONS', 'TREATIES']",[],all_match
5264,3996906,https://digitallibrary.un.org/record/3996906,A/RES/77/50,"['CHEMICAL AND BIOLOGICAL WARFARE', 'TREATIES']","['CHEMICAL AND BIOLOGICAL WARFARE', 'TREATIES']",[],all_match
5265,3996907,https://digitallibrary.un.org/record/3996907,A/RES/77/74,['NUCLEAR NON-PROLIFERATION'],['NUCLEAR NON-PROLIFERATION'],[],all_match
5266,3996908,https://digitallibrary.un.org/record/3996908,A/RES/77/49,['DEPLETED URANIUM'],['DEPLETED URANIUM'],[],all_match
5267,3996909,https://digitallibrary.un.org/record/3996909,A/RES/77/76,"['NUCLEAR WEAPONS', 'ELIMINATION']",['NUCLEAR WEAPONS'],['ELIMINATION'],partial_match
